system:index,area_m2,count,crop,date,full,mean,name,valid_frac,.geo
20250901T013649_20250901T014639_T53SPA_11,1810,20,休耕,2025-09-01,15,0.738875923688513,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPA_12,1870,16,越南315号 原種,2025-09-01,12,0.40119356998515093,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2025-09-01,30,0.7019655690807952,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPA_14,1090,15,休耕,2025-09-01,6,0.7635785165044072,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPA_15,3560,36,いちほまれ 原種,2025-09-01,30,0.8258378235371304,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPA_16,1080,12,休耕,2025-09-01,6,0.8098851707041504,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_0,3020,28,コシヒカリ 原種,2025-09-01,28,0.8395894020903152,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2025-09-01,21,0.27183198018501337,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2025-09-01,7,0.2900462407688859,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2025-09-01,14,0.687208967733345,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2025-09-01,14,0.6898604103517648,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_5,3830,40,コシヒカリ 原種,2025-09-01,27,0.6600135129455165,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_6,4120,50,コシヒカリ 原原種・原種,2025-09-01,36,0.6002963678130074,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_7,3000,29,コシヒカリ 原種,2025-09-01,27,0.7626029198548091,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2025-09-01,12,0.760652474927551,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_9,4040,32,あきさかり 原種,2025-09-01,35,0.7745419537428859,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_10,3960,32,ハナエチゼン 原種,2025-09-01,28,0.29582124137893023,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_11,1810,20,休耕,2025-09-01,15,0.7385171944132761,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_12,1870,16,越南315号 原種,2025-09-01,12,0.4010518703545063,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2025-09-01,30,0.7015699985792994,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_14,1090,15,休耕,2025-09-01,6,0.7628330892998925,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_15,3560,36,いちほまれ 原種,2025-09-01,30,0.8253663305174583,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250901T013649_20250901T014639_T53SPV_16,1080,12,休耕,2025-09-01,6,0.8091641704800084,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_0,3020,28,コシヒカリ 原種,2025-09-06,28,0.841710718379337,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2025-09-06,21,0.3377266991867109,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2025-09-06,7,0.3719122197340836,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2025-09-06,14,0.647077005154745,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2025-09-06,14,0.6634911578023024,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_5,3830,40,コシヒカリ 原種,2025-09-06,27,0.6380499465520729,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2025-09-06,36,0.25301990072271724,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_7,3000,29,コシヒカリ 原種,2025-09-06,27,0.7605144138623112,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2025-09-06,12,0.7851749957498132,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_9,4040,32,あきさかり 原種,2025-09-06,35,0.7479020478036326,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_10,3960,32,ハナエチゼン 原種,2025-09-06,28,0.2511018392325331,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_11,1810,20,休耕,2025-09-06,15,0.7214017963848709,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_12,1870,16,越南315号 原種,2025-09-06,12,0.3260110906969067,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2025-09-06,30,0.6855324612237804,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_14,1090,15,休耕,2025-09-06,6,0.6935910182930567,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_15,3560,36,いちほまれ 原種,2025-09-06,30,0.6978756639291068,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPA_16,1080,12,休耕,2025-09-06,6,0.7254091989685997,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_0,3020,28,コシヒカリ 原種,2025-09-06,28,0.840299700106214,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2025-09-06,21,0.33807972347662846,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2025-09-06,7,0.372341640795563,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2025-09-06,14,0.6454655741349473,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2025-09-06,14,0.6621046303522825,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_5,3830,40,コシヒカリ 原種,2025-09-06,27,0.6370309899293943,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_6,4120,50,コシヒカリ 原原種・原種,2025-09-06,36,0.2542031320037419,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_7,3000,29,コシヒカリ 原種,2025-09-06,27,0.7590026867998594,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2025-09-06,12,0.7835917514452658,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_9,4040,32,あきさかり 原種,2025-09-06,35,0.7462536659409593,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_10,3960,32,ハナエチゼン 原種,2025-09-06,28,0.2515919200026194,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_11,1810,20,休耕,2025-09-06,15,0.7203597955941229,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_12,1870,16,越南315号 原種,2025-09-06,12,0.32712068067044353,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2025-09-06,30,0.6842945972354577,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_14,1090,15,休耕,2025-09-06,6,0.6918059937590311,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_15,3560,36,いちほまれ 原種,2025-09-06,30,0.696407595283654,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250906T013711_20250906T014333_T53SPV_16,1080,12,休耕,2025-09-06,6,0.7239719787883376,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T013701_20250916T014457_T53SPA_0,3020,28,コシヒカリ 原種,2025-09-16,28,0.834036221289412,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T013701_20250916T014457_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2025-09-16,21,0.6674715722628511,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T013701_20250916T014457_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2025-09-16,7,0.6762442581689904,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T013701_20250916T014457_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2025-09-16,14,0.6784769681749102,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T013701_20250916T014457_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2025-09-16,14,0.6674164585338418,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T013701_20250916T014457_T53SPA_5,3830,40,コシヒカリ 原種,2025-09-16,27,0.3072785917414435,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T013701_20250916T014457_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2025-09-16,36,0.4297744370184225,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
